word,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PART,PRON,PUNCT,SCONJ,VERB,X
willing,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feete,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
joyntes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
importance,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
crucial,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ramification,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
invention,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
fit,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0
sequential,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ave,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
maris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
alma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
funda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mutans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
nomen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
emergence,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
provençal,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
goliardic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iambs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ababcdccd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
redit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
optatum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
gaudio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
flore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
decoratum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
purpureo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
aves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
edunt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
quam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
dulciter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
revirescit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
nemus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
amoenus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
totaliter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
accomplished,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
classicize,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
determined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gothic,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barbarous,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rude,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
passably,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
perfite,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
trewe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
versifying,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
instigate,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
lengthy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
succeed,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
commit,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
whoredom,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
enchantress,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hanky,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
panky,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
adverse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
misbegotten,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
twin,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
discord,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
heir,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
apparent,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perpetuate,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
punitive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ancestry,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
dalliance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
illicit,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
classicizing,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sister,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
auditory,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
affirm,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
doctrine,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
onomatopoetic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harshness,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
offence,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
soft,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gently,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
blow,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
smooth,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
loud,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lash,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
shoar,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hoarse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rough,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
torrent,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
roar,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
strive,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
labour,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
swift,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scour,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
unbending,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corn,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
skim,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
join,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
stricture,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
smoothness,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
rigid,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
devoid,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rationalism,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dogma,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
harsh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crosscurrent,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
stance,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
idiosyncratic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assigning,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pitch,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
foreshadow,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
timer,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
metrist,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pulse,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
triple,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scanner,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
arbitrary,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
revolutionary,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sensibility,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
deeply,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
spontaneous,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
overflow,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
organic,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
preface,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
superadde,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
fulfil,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
disappoint,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
increase,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
vivacity,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
susceptibility,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
continued,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
excitement,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
surprize,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
reciprocation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
curiosity,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
excited,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
consciousness,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
aggregate,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
medicated,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unnoticed,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
correspondent,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
rouse,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
staircase,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
xviii,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
vastly,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
unconscious,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
formulate,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
assault,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
denounce,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
heresy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
orthodoxy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
counterpointed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
emerge,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
viable,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
virtually,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
respectable,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aesthetician,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
secure,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
footing,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
prosodist,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
convenience,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
synoptic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phenomenology,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
procedure,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
traditionalist,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
rely,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
uncover,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
dimension,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
solid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
juncture,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
measurement,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
danish,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
philologist,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
demonstrably,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
accurate,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gestalt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
configurational,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
additionally,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
proscriptive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regulation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
burgeon,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
linguistics,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
fulfillment,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
contextual,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
psychologic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
conjunction,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
contemporaneous,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neural,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dummy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
support,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
independently,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
virtue,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
framing,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
stimulation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
delicate,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
symbolic,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unproved,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assumption,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
iconic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
symbolize,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
locate,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
terrain,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
differentiate,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
unmistakable,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imitative,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neoclassic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
convincing,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meter,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
argue,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
interpret,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
underline,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
paradigmatic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
exact,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
abstraction,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
vedic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deceptively,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
subsume,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
incapable,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aspect,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
production,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
alcaic,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
anacrusis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
adaptable,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
patriotic,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
romantique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
trimètre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
emphasize,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
doornail,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
reinforce,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
subsidiary,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spartan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marching,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
entrance,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
exit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
jogtrot,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
galloping,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
destruction,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
identical,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
right,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0
mad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatter,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
breeze,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
kite,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
texture,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
misty,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
morn,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
dream,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0
impure,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
portuguese,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
careless,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unavoidable,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
haf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
owre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
fiftie,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fadom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
deip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
thair,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
guid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
feit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
deliberate,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
discern,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
cesura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
habit,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
coincide,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
comma,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
blessed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
earth,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
necessarily,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
centrally,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hige,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sceal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
hearte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cenre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mægen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
lytlaþ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
fierce,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diminish,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
terminal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
interpose,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
prevent,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
monotony,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
masculine,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feminine,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extra,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
insert,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
fight,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0
correspondence,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
intermediate,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unaccompanie,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ousel,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cock,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
black,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
curfew,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
toll,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
fairly,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
prolonged,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distort,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
jerky,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lilting,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diaeresis,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
resolution,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
diphthong,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
adjacent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cooperation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
slurring,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
omission,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
elision,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
dropping,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ease,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
pronunciation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
apostrophe,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
elided,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
metron,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
arsis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
thesis,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
dispondee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reliable,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monosyllable,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
octameter,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
readily,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
enunciate,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hiatus,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
naive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blurring,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
diphthongization,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
suited,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basically,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
primitive,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burden,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
repetend,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
erratically,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
excerpt,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
bread,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
royal,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0
ababbcc,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
physiological,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
temporal,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
presence,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
equate,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
accurately,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
interaction,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
duple,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reaction,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
indeterminate,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
differentiation,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
absolute,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0
extent,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
principally,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
resource,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
patterning,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
shore,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
friendly,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
womanly,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
own,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bank,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
handsome,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
richly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drest,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aft,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
blind,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0
window,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ascribe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
projective,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swear,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
breathing,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
spenserian,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ninth,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ababbcbcc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ababbcbc,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
disuse,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pouring,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
libation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
approximation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
heyday,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
childhood,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sprung,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
permit,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
sequentially,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
theoretician,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
collected,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
convert,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
youthful,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inappropriate,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
profession,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
nun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
shipwreck,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
ordain,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
desolation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
aridity,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
frustration,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
terrible,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vocation,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
compressed,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pied,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
typhoid,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
catalectic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
motion,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
usage,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
encompass,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
seriocomic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pseudo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beast,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
fox,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cruel,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wolf,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
monumental,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persuasiveness,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
focus,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0
edifying,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glorious,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
