word,ADJ,ADP,ADV,CCONJ,DET,NOUN,NUM,PRON,SCONJ,VERB,X
singe,0,0,0,0,0,0,0,0,0,1,0
demonstration,0,0,0,0,0,1,0,0,0,0,0
currently,0,0,1,0,0,0,0,0,0,0,0
berrying,0,0,0,0,0,1,0,0,0,0,0
trance,0,0,0,0,0,1,0,0,0,0,0
inheritance,0,0,0,0,0,3,0,0,0,0,0
subdivision,0,0,0,0,0,1,0,0,0,0,0
assign,0,0,0,0,0,0,0,0,0,1,0
affiliation,0,0,0,0,0,1,0,0,0,0,0
segment,0,0,0,0,0,3,0,0,0,0,0
less,1,0,0,0,0,0,0,0,0,0,0
independently,0,0,1,0,0,0,0,0,0,0,0
investment,0,0,0,0,0,1,0,0,0,0,0
architecture,0,0,0,0,0,2,0,0,0,0,0
creative,1,0,0,0,0,0,0,0,0,0,0
depiction,0,0,0,0,0,1,0,0,0,0,0
thunderbird,0,0,0,0,0,1,0,0,0,0,0
trustee,0,0,0,0,0,1,0,0,0,0,0
uphold,0,0,0,0,0,0,0,0,0,1,0
raising,0,0,0,0,0,2,0,0,0,0,0
vertically,0,0,1,0,0,0,0,0,0,0,0
mount,0,0,0,0,0,0,0,0,0,1,0
categoie,0,0,0,0,0,1,0,0,0,0,0
heraldic,2,0,0,0,0,0,0,0,0,0,0
erect,0,0,0,0,0,0,0,0,0,2,0
commemorate,0,0,0,0,0,0,0,0,0,1,0
grave,0,0,0,0,0,2,0,0,0,0,0
marker,0,0,0,0,0,2,0,0,0,0,0
tombstone,0,0,0,0,0,1,0,0,0,0,0
portal,0,0,0,0,0,1,0,0,0,0,0
welcoming,1,0,0,0,0,0,0,0,0,0,0
waterfront,0,0,0,0,0,1,0,0,0,0,0
ridicule,0,0,0,0,0,1,0,0,0,0,0
likeness,0,0,0,0,0,1,0,0,0,0,0
upside,0,0,1,0,0,0,0,0,0,0,0
symbolic,1,0,0,0,0,0,0,0,0,0,0
standardized,1,0,0,0,0,0,0,0,0,0,0
hatched,1,0,0,0,0,0,0,0,0,0,0
tail,0,0,0,0,0,1,0,0,0,0,0
beak,0,0,0,0,0,1,0,0,0,0,0
revere,0,0,0,0,0,0,0,0,0,1,0
worship,0,0,0,0,0,0,0,0,0,1,0
mythological,1,0,0,0,0,0,0,0,0,0,0
lion,0,0,0,0,0,1,0,0,0,0,0
rancher,0,0,0,0,0,1,0,0,0,0,0
bull,0,0,0,0,0,1,0,0,0,0,0
brand,0,0,0,0,0,1,0,0,0,0,0
elaborately,0,0,2,0,0,0,0,0,0,0,0
pictograph,0,0,0,0,0,1,0,0,0,0,0
read,0,0,0,0,0,0,0,0,0,1,0
understanding,0,0,0,0,0,1,0,0,0,0,0
interpret,0,0,0,0,0,0,0,0,0,1,0
meaning,0,0,0,0,0,1,0,0,0,0,0
interpretation,0,0,0,0,0,1,0,0,0,0,0
impossible,1,0,0,0,0,0,0,0,0,0,0
narrator,0,0,0,0,0,1,0,0,0,0,0
affluence,0,0,0,0,0,1,0,0,0,0,0
introduction,0,0,0,0,0,1,0,0,0,0,0
atmosphere,0,0,0,0,0,1,0,0,0,0,0
rot,0,0,0,0,0,0,0,0,0,1,0
merge,0,0,0,0,0,0,0,0,0,1,0
facet,0,0,0,0,0,1,0,0,0,0,0
menstrual,1,0,0,0,0,0,0,0,0,0,0
acorn,0,0,0,0,0,3,0,0,0,0,0
shoot,0,0,0,0,0,1,0,0,0,0,0
reciprocate,0,0,0,0,0,0,0,0,0,1,0
saltwater,0,0,0,0,0,1,0,0,0,0,0
seaweed,0,0,0,0,0,1,0,0,0,0,0
attend,0,0,0,0,0,0,0,0,0,1,0
intermarry,0,0,0,0,0,0,0,0,0,1,0
neg,0,0,0,0,0,1,0,0,0,0,0
woodpecker,0,0,0,0,0,3,0,0,0,0,0
scalp,0,0,0,0,0,3,0,0,0,0,0
headman,0,0,0,0,0,1,0,0,0,0,0
dignity,0,0,0,0,0,1,0,0,0,0,0
insult,0,0,0,0,0,1,0,0,0,0,0
injury,0,0,0,0,0,1,0,0,0,0,0
homicide,0,0,0,0,0,1,0,0,0,0,0
payment,0,0,0,0,0,3,0,0,0,0,0
blood,0,0,0,0,0,5,0,0,0,0,0
money,0,0,0,0,0,4,0,0,0,0,0
recitation,0,0,0,0,0,2,0,0,0,0,0
formula,0,0,0,0,0,2,0,0,0,0,0
deerskin,0,0,0,0,0,3,0,0,0,0,0
annually,0,0,1,0,0,0,0,0,0,0,0
linguistically,0,0,3,0,0,0,0,0,0,0,0
anthropology,0,0,0,0,0,1,0,0,0,0,0
ethnographic,1,0,0,0,0,0,0,0,0,0,0
pioneer,0,0,0,0,0,0,0,0,0,1,0
page,0,0,0,0,0,1,0,0,0,0,0
write,0,0,0,0,0,0,0,0,0,1,0
analyze,0,0,0,0,0,0,0,0,0,1,0
stratify,0,0,0,0,0,0,0,0,0,1,0
dramatize,0,0,0,0,0,0,0,0,0,1,0
performer,0,0,0,0,0,1,0,0,0,0,0
attire,0,0,0,0,0,1,0,0,0,0,0
digital,1,0,0,0,0,0,0,0,0,0,0
cph,0,0,0,0,0,1,0,0,0,0,0
southwest,1,0,0,0,0,0,0,0,0,0,0
confederacy,0,0,0,0,0,1,0,0,0,0,0
date,0,0,0,0,0,0,0,0,0,2,0
harpooner,0,0,0,0,0,1,0,0,0,0,0
ritualist,0,0,0,0,0,1,0,0,0,0,0
ashore,0,0,1,0,0,0,0,0,0,0,0
shamanism,0,0,0,0,0,1,0,0,0,0,0
kidnapping,0,0,0,0,0,1,0,0,0,0,0
furth,1,0,0,0,0,0,0,0,0,0,0
legendary,1,0,0,0,0,0,0,0,0,0,0
organizational,2,0,0,0,0,0,0,0,0,0,0
sufficient,1,0,0,0,0,0,0,0,0,0,0
cooperate,0,0,0,0,0,0,0,0,0,1,0
compulsion,0,0,0,0,0,1,0,0,0,0,0
alliance,0,0,0,0,0,1,0,0,0,0,0
tendency,0,0,0,0,0,1,0,0,0,0,0
unify,0,0,0,0,0,0,0,0,0,2,0
safe,1,0,0,0,0,0,0,0,0,0,0
landing,0,0,0,0,0,1,0,0,0,0,0
mourn,0,0,0,0,0,0,0,0,0,1,0
penutian,1,0,0,0,0,0,0,0,0,0,0
symbolize,0,0,0,0,0,0,0,0,0,1,0
tsimshian,2,0,0,0,0,0,0,0,0,0,0
applied,1,0,0,0,0,0,0,0,0,0,0
announcement,0,0,0,0,0,1,0,0,0,0,0
validation,0,0,0,0,0,1,0,0,0,0,0
algic,2,0,0,0,0,0,0,0,0,0,0
immediate,1,0,0,0,0,0,0,0,0,0,0
hamlet,0,0,0,0,0,1,0,0,0,0,0
sweathouse,0,0,0,0,0,1,0,0,0,0,0
working,0,0,0,0,0,1,0,0,0,0,0
leisure,0,0,0,0,0,1,0,0,0,0,0
regular,1,0,0,0,0,0,0,0,0,0,0
obsidian,1,0,0,0,0,1,0,0,0,0,0
vest,0,0,0,0,0,0,0,0,0,1,0
wealthy,1,0,0,0,0,0,0,0,0,0,0
adviser,0,0,0,0,0,1,0,0,0,0,0
mountaintop,0,0,0,0,0,1,0,0,0,0,0
diagnose,0,0,0,0,0,0,0,0,0,1,0
suck,0,0,0,0,0,0,0,0,0,1,0
flank,0,0,0,0,0,0,0,0,0,1,0
ecological,1,0,0,0,0,0,0,0,0,0,0
dowry,0,0,0,0,0,1,0,0,0,0,0
sale,0,0,0,0,0,1,0,0,0,0,0
withdraw,0,0,0,0,0,0,0,0,0,1,0
count,0,0,0,0,0,0,0,0,0,1,0
string,0,0,0,0,0,1,0,0,0,0,0
albino,0,0,0,0,0,1,0,0,0,0,0
feud,0,0,0,0,0,1,0,0,0,0,0
precisely,0,0,1,0,0,0,0,0,0,0,0
seriousness,0,0,0,0,0,1,0,0,0,0,0
cleanliness,0,0,0,0,0,1,0,0,0,0,0
masked,1,0,0,0,0,0,0,0,0,0,0
repeat,0,0,0,0,0,0,0,0,0,1,0
race,0,0,0,0,0,1,0,0,0,0,0
encompass,0,0,0,0,0,0,0,0,0,1,0
exclude,0,0,0,0,0,0,0,0,0,1,0
bound,0,0,0,0,0,0,0,0,0,1,0
notion,0,0,0,0,0,1,0,0,0,0,0
incursion,0,0,0,0,0,1,0,0,0,0,0
scientist,0,0,0,0,0,1,0,0,0,0,0
gun,0,0,0,0,0,1,0,0,0,0,0
raise,0,0,0,0,0,0,0,0,0,1,0
ongoing,1,0,0,0,0,0,0,0,0,0,0
