word,ADJ,ADP,ADV,CCONJ,DET,INTJ,NOUN,NUM,PUNCT,SCONJ,VERB,X
inevitably,0,0,2,0,0,0,0,0,0,0,0,0
picture,0,0,0,0,0,0,2,0,0,0,0,0
limitation,0,0,0,0,0,0,8,0,0,0,0,0
relearn,0,0,0,0,0,0,0,0,0,0,2,0
mode,0,0,0,0,0,0,2,0,0,0,0,0
perceptual,3,0,0,0,0,0,0,0,0,0,0,0
stammering,0,0,0,0,0,0,3,0,0,0,0,0
cluttering,0,0,0,0,0,0,7,0,0,0,0,0
mumbling,0,0,0,0,0,0,1,0,0,0,0,0
whispering,0,0,0,0,0,0,1,0,0,0,0,0
symptomatic,2,0,0,0,0,0,0,0,0,0,0,0
try,0,0,0,0,0,0,0,0,0,0,3,0
analogous,2,0,0,0,0,0,0,0,0,0,0,0
logical,1,0,0,0,0,0,0,0,0,0,0,0
pathology,0,0,0,0,0,0,12,0,0,0,0,0
dyscrasia,0,0,0,0,0,0,1,0,0,0,0,0
originally,0,0,2,0,0,0,0,0,0,0,0,0
evil,1,0,0,0,0,0,0,0,0,0,0,0
emanation,0,0,0,0,0,0,1,0,0,0,0,0
miasma,0,0,0,0,0,0,1,0,0,0,0,0
bad,3,0,0,0,0,0,0,0,0,0,0,0
mal,1,0,0,0,0,0,0,0,0,0,0,0
aria,0,0,0,0,0,0,1,0,0,0,0,0
swamp,0,0,0,0,0,0,1,0,0,0,0,0
parasite,0,0,0,0,0,0,1,0,0,0,0,0
mosquito,0,0,0,0,0,0,1,0,0,0,0,0
psychiatric,2,0,0,0,0,0,0,0,0,0,0,0
educational,2,0,0,0,0,0,0,0,0,0,0,0
behavioral,2,0,0,0,0,0,0,0,0,0,0,0
aim,0,0,0,0,0,0,0,0,0,0,2,0
observable,1,0,0,0,0,0,0,0,0,0,0,0
easy,2,0,0,0,0,0,0,0,0,0,0,0
autopsy,0,0,0,0,0,0,1,0,0,0,0,0
definitely,0,0,1,0,0,0,0,0,0,0,0,0
gross,1,0,0,0,0,0,0,0,0,0,0,0
outgrow,0,0,0,0,0,0,0,0,0,0,2,0
maturation,0,0,0,0,0,0,1,0,0,0,0,0
hope,0,0,0,0,0,0,0,0,0,0,2,0
refine,0,0,0,0,0,0,0,0,0,0,1,0
psychology,0,0,0,0,0,0,1,0,0,0,0,0
neurophysiology,0,0,0,0,0,0,1,0,0,0,0,0
prevalent,1,0,0,0,0,0,0,0,0,0,0,0
international,2,0,0,0,0,0,0,0,0,0,0,0
terminology,0,0,0,0,0,0,1,0,0,0,0,0
dysphonia,0,0,0,0,0,0,12,0,0,0,0,0
subdivide,0,0,0,0,0,0,0,0,0,0,1,0
specify,0,0,0,0,0,0,0,0,0,0,3,0
adjective,0,0,0,0,0,0,1,0,0,0,0,0
paralytic,1,0,0,0,0,0,0,0,0,0,0,0
traumatic,1,0,0,0,0,0,0,0,0,0,0,0
endocrine,2,0,0,0,0,0,0,0,0,0,0,0
degenerative,1,0,0,0,0,0,0,0,0,0,0,0
symptomatology,0,0,0,0,0,0,1,0,0,0,0,0
acoustical,1,0,0,0,0,0,0,0,0,0,0,0
alteration,0,0,0,0,0,0,1,0,0,0,0,0
spectrum,0,0,0,0,0,0,1,0,0,0,0,0
differentiation,0,0,0,0,0,0,1,0,0,0,0,0
graduation,0,0,0,0,0,0,1,0,0,0,0,0
hoarse,1,0,0,0,0,0,0,0,0,0,0,0
harsh,2,0,0,0,0,0,0,0,0,0,0,0
husky,1,0,0,0,0,0,0,0,0,0,0,0
breathy,2,0,0,0,0,0,0,0,0,0,0,0
grating,1,0,0,0,0,0,0,0,0,0,0,0
gravelly,1,0,0,0,0,0,0,0,0,0,0,0
gritty,1,0,0,0,0,0,0,0,0,0,0,0
palsy,1,0,0,0,0,0,0,0,0,0,0,0
therapist,0,0,0,0,0,0,4,0,0,0,0,0
massive,1,0,0,0,0,0,0,0,0,0,0,0
leak,0,0,0,0,0,0,1,0,0,0,0,0
disable,0,0,0,0,0,0,0,0,0,0,1,0
nonorganic,1,0,0,0,0,0,0,0,0,0,0,0
faulty,3,0,0,0,0,0,0,0,0,0,0,0
psychogenic,1,0,0,0,0,0,0,0,0,0,0,0
subtype,0,0,0,0,0,0,3,0,0,0,0,0
hyperkinetic,3,0,0,0,0,0,0,0,0,0,0,0
overactive,1,0,0,0,0,0,0,0,0,0,0,0
hypokinetic,2,0,0,0,0,0,0,0,0,0,0,0
underactive,1,0,0,0,0,0,0,0,0,0,0,0
voluntary,1,0,0,0,0,0,0,0,0,0,0,0
depressed,1,0,0,0,0,0,0,0,0,0,0,0
regress,0,0,0,0,0,0,0,0,0,0,2,0
forceful,1,0,0,0,0,0,0,0,0,0,0,0
exaggerated,1,0,0,0,0,0,0,0,0,0,0,0
sphincter,0,0,0,0,0,0,1,0,0,0,0,0
gagging,0,0,0,0,0,0,1,0,0,0,0,0
gratingly,0,0,1,0,0,0,0,0,0,0,0,0
constricted,1,0,0,0,0,0,0,0,0,0,0,0
deeply,0,0,1,0,0,0,0,0,0,0,0,0
sluggish,1,0,0,0,0,0,0,0,0,0,0,0
incompletely,0,0,1,0,0,0,0,0,0,0,0,0
subdued,3,0,0,0,0,0,0,0,0,0,0,0
huskiness,0,0,0,0,0,0,1,0,0,0,0,0
peculiar,1,0,0,0,0,0,0,0,0,0,0,0
impediment,0,0,0,0,0,0,2,0,0,0,0,0
tachyphemia,0,0,0,0,0,0,1,0,0,0,0,0
hasty,1,0,0,0,0,0,0,0,0,0,0,0
sloppy,1,0,0,0,0,0,0,0,0,0,0,0
erratic,1,0,0,0,0,0,0,0,0,0,0,0
stumbling,1,0,0,0,0,0,0,0,0,0,0,0
intelligible,1,0,0,0,0,0,0,0,0,0,0,0
clutterer,0,0,0,0,0,0,1,0,0,0,0,0
unaware,1,0,0,0,0,0,0,0,0,0,0,0
unconcerned,1,0,0,0,0,0,0,0,0,0,0,0
fear,0,0,0,0,0,0,2,0,0,0,1,0
subnormal,1,0,0,0,0,0,0,0,0,0,0,0
expert,1,0,0,0,0,0,4,0,0,0,0,0
strikingly,0,0,1,0,0,0,0,0,0,0,0,0
unanimous,2,0,0,0,0,0,0,0,0,0,0,0
articulatory,5,0,0,0,0,0,0,0,0,0,0,0
slurp,0,0,0,0,0,0,0,0,0,0,1,0
cheek,0,0,0,0,0,0,2,0,0,0,0,0
pouch,0,0,0,0,0,0,1,0,0,0,0,0
palatal,9,0,0,0,0,0,0,0,0,0,0,0
snorting,0,0,0,0,0,0,1,0,0,0,0,0
hissing,0,0,0,0,0,0,3,0,0,0,0,0
imitation,0,0,0,0,0,0,3,0,0,0,0,0
lisper,0,0,0,0,0,0,1,0,0,0,0,0
closure,0,0,0,0,0,0,3,0,0,0,0,0
psychologic,1,0,0,0,0,0,0,0,0,0,0,0
effeminate,1,0,0,0,0,0,0,0,0,0,0,0
affectation,0,0,0,0,0,0,1,0,0,0,0,0
infantile,2,0,0,0,0,0,0,0,0,0,0,0
mannerism,0,0,0,0,0,0,1,0,0,0,0,0
mental,2,0,0,0,0,0,0,0,0,0,0,0
dyslalia,0,0,0,0,0,0,4,0,0,0,0,0
academically,0,0,1,0,0,0,0,0,0,0,0,0
dysphemia,0,0,0,0,0,0,1,0,0,0,0,0
agree,0,0,0,0,0,0,0,0,0,0,2,0
disturb,0,0,0,0,0,0,0,0,0,0,3,0
encounter,0,0,0,0,0,0,0,0,0,0,1,0
literature,0,0,0,0,0,0,1,0,0,0,0,0
intensive,4,0,0,0,0,0,0,0,0,0,0,0
conclusion,0,0,0,0,0,0,1,0,0,0,0,0
premise,0,0,0,0,0,0,1,0,0,0,0,0
subtle,1,0,0,0,0,0,0,0,0,0,0,0
neurogenic,1,0,0,0,0,0,0,0,0,0,0,0
asynchrony,0,0,0,0,0,0,1,0,0,0,0,0
opinion,0,0,0,0,0,0,2,0,0,0,0,0
maladjustment,0,0,0,0,0,0,1,0,0,0,0,0
blame,0,0,0,0,0,0,0,0,0,0,1,0
research,0,0,0,0,0,0,8,0,0,0,0,0
disability,0,0,0,0,0,0,9,0,0,0,0,0
trouble,0,0,0,0,0,0,1,0,0,0,1,0
predisposition,0,0,0,0,0,0,1,0,0,0,0,0
stutterer,0,0,0,0,0,0,7,0,0,0,0,0
insist,0,0,0,0,0,0,0,0,0,0,1,0
entity,0,0,0,0,0,0,1,0,0,0,0,0
purely,0,0,1,0,0,0,0,0,0,0,0,0
parental,3,0,0,0,0,0,0,0,0,0,0,0
attitude,0,0,0,0,0,0,1,0,0,0,0,0
sibling,0,0,0,0,0,0,1,0,0,0,0,0
brother,0,0,0,0,0,0,1,0,0,0,0,0
sister,0,0,0,0,0,0,1,0,0,0,0,0
perfectly,0,0,1,0,0,0,0,0,0,0,0,0
demand,0,0,0,0,0,0,0,0,0,0,1,0
skill,0,0,0,0,0,0,2,0,0,0,0,0
responsibility,0,0,0,0,0,0,2,0,0,0,0,0
psychopharmacological,1,0,0,0,0,0,0,0,0,0,0,0
tranquillizer,0,0,0,0,0,0,1,0,0,0,0,0
pharmacological,1,0,0,0,0,0,0,0,0,0,0,0
therapeutic,1,0,0,0,0,0,0,0,0,0,0,0
strict,1,0,0,0,0,0,0,0,0,0,0,0
program,0,0,0,0,0,0,3,0,0,0,0,0
psychotherapy,0,0,0,0,0,0,1,0,0,0,0,0
talk,0,0,0,0,0,0,0,0,0,0,3,0
psychiatrist,0,0,0,0,0,0,2,0,0,0,0,0
psychologist,0,0,0,0,0,0,3,0,0,0,0,0
retrain,0,0,0,0,0,0,0,0,0,0,1,0
technique,0,0,0,0,0,0,4,0,0,0,0,0
prognosis,0,0,0,0,0,0,2,0,0,0,0,0
outcome,0,0,0,0,0,0,1,0,0,0,0,0
motivation,0,0,0,0,0,0,1,0,0,0,0,0
perseverance,0,0,0,0,0,0,1,0,0,0,0,0
interesting,1,0,0,0,0,0,0,0,0,0,0,0
experienced,1,0,0,0,0,0,0,0,0,0,0,0
aspire,0,0,0,0,0,0,0,0,0,0,1,0
etiologic,1,0,0,0,0,0,0,0,0,0,0,0
causal,1,0,0,0,0,0,0,0,0,0,0,0
parent,0,0,0,0,0,0,4,0,0,0,0,0
counselling,0,0,0,0,0,0,1,0,0,0,0,0
immature,1,0,0,0,0,0,0,0,0,0,0,0
nonfluencie,0,0,0,0,0,0,2,0,0,0,0,0
hesitation,0,0,0,0,0,0,1,0,0,0,0,0
syllable,0,0,0,0,0,0,2,0,0,0,0,0
repetition,0,0,0,0,0,0,1,0,0,0,0,0
grope,0,0,0,0,0,0,0,0,0,0,1,0
ahah,0,0,0,0,0,1,0,0,0,0,0,0
misguided,1,0,0,0,0,0,0,0,0,0,0,0
castigate,0,0,0,0,0,0,0,0,0,0,1,0
admonition,0,0,0,0,0,0,1,0,0,0,0,0
worse,0,0,1,0,0,0,0,0,0,0,0,0
forbid,0,0,0,0,0,0,0,0,0,0,1,0
mislabelle,0,0,0,0,0,0,0,0,0,0,1,0
nonfluency,0,0,0,0,0,0,1,0,0,0,0,0
insecurity,0,0,0,0,0,0,1,0,0,0,0,0
probable,1,0,0,0,0,0,0,0,0,0,0,0
etiology,0,0,0,0,0,0,2,0,0,0,0,0
elimination,0,0,0,0,0,0,1,0,0,0,0,0
guidance,0,0,0,0,0,0,1,0,0,0,0,0
date,0,0,0,0,0,0,0,0,0,0,1,0
hinder,0,0,0,0,0,0,0,0,0,0,1,0
portal,0,0,0,0,0,0,1,0,0,0,0,0
muffled,2,0,0,0,0,0,0,0,0,0,0,0
distorted,1,0,0,0,0,0,0,0,0,0,0,0
audiogenic,3,0,0,0,0,0,0,0,0,0,0,0
audiometric,2,0,0,0,0,0,0,0,0,0,0,0
formant,0,0,0,0,0,0,4,0,0,0,0,0
sibilant,2,0,0,0,0,0,1,0,0,0,0,0
residual,2,0,0,0,0,0,0,0,0,0,0,0
transpose,0,0,0,0,0,0,0,0,0,0,1,0
sharp,1,0,0,0,0,0,0,0,0,0,0,0
muted,1,0,0,0,0,0,0,0,0,0,0,0
vowel,0,0,0,0,0,0,1,0,0,0,0,0
counterpart,0,0,0,0,0,0,1,0,0,0,0,0
shot,0,0,0,0,0,0,1,0,0,0,0,0
shöd,0,0,0,0,0,0,1,0,0,0,0,0
perceptive,1,0,0,0,0,0,0,0,0,0,0,0
overloud,1,0,0,0,0,0,0,0,0,0,0,0
screech,0,0,0,0,0,0,0,0,0,0,1,0
fitting,0,0,0,0,0,0,2,0,0,0,0,0
suitable,3,0,0,0,0,0,0,0,0,0,0,0
audiovisual,1,0,0,0,0,0,0,0,0,0,0,0
playback,0,0,0,0,0,0,1,0,0,0,0,0
trainer,0,0,0,0,0,0,1,0,0,0,0,0
tape,0,0,0,0,0,0,1,0,0,0,0,0
recorder,0,0,0,0,0,0,3,0,0,0,0,0
etc,0,0,0,0,0,0,0,0,0,0,0,1
educate,0,0,0,0,0,0,0,0,0,0,1,0
compete,0,0,0,0,0,0,0,0,0,0,1,0
manual,2,0,0,0,0,0,0,0,0,0,0,0
gestural,1,0,0,0,0,0,0,0,0,0,0,0
spelling,0,0,0,0,0,0,1,0,0,0,0,0
liberal,1,0,0,0,0,0,0,0,0,0,0,0
amplification,0,0,0,0,0,0,6,0,0,0,0,0
definite,1,0,0,0,0,0,0,0,0,0,0,0
dysglossic,1,0,0,0,0,0,0,0,0,0,0,0
humankind,0,0,0,0,0,0,2,0,0,0,0,0
poetical,1,0,0,0,0,0,0,0,0,0,0,0
interchange,0,0,0,0,0,0,1,0,0,0,0,0
assumption,0,0,0,0,0,0,1,0,0,0,0,0
popular,1,0,0,0,0,0,0,0,0,0,0,0
tie,0,0,0,0,0,0,2,0,0,0,1,0
linguistic,5,0,0,0,0,0,0,0,0,0,0,0
academic,1,0,0,0,0,0,0,0,0,0,0,0
designation,0,0,0,0,0,0,2,0,0,0,0,0
ankyloglossia,0,0,0,0,0,0,1,0,0,0,0,0
shorten,0,0,0,0,0,0,0,0,0,0,1,0
expect,0,0,0,0,0,0,0,0,0,0,2,0
english,1,0,0,0,0,0,0,0,0,0,0,0
trill,0,0,0,0,0,0,0,0,0,0,1,0
southern,1,0,0,0,0,0,0,0,0,0,0,0
slavic,1,0,0,0,0,0,0,0,0,0,0,0
visibly,0,0,1,0,0,0,0,0,0,0,0,0
compensation,0,0,0,0,0,0,1,0,0,0,0,0
talent,0,0,0,0,0,0,1,0,0,0,0,0
intelligibility,0,0,0,0,0,0,1,0,0,0,0,0
aglossia,0,0,0,0,0,0,1,0,0,0,0,0
amazingly,0,0,1,0,0,0,0,0,0,0,0,0
stump,0,0,0,0,0,0,1,0,0,0,0,0
miss,0,0,0,0,0,0,0,0,0,0,1,0
suspect,0,0,0,0,0,0,0,0,0,0,3,0
nasality,0,0,0,0,0,0,13,0,0,0,0,0
hypernasal,1,0,0,0,0,0,0,0,0,0,0,0
accuracy,0,0,0,0,0,0,2,0,0,0,0,0
occlusion,0,0,0,0,0,0,2,0,0,0,0,0
nonnasal,1,0,0,0,0,0,0,0,0,0,0,0
malformation,0,0,0,0,0,0,6,0,0,0,0,0
sluggishness,0,0,0,0,0,0,1,0,0,0,0,0
dialectal,1,0,0,0,0,0,0,0,0,0,0,0
retardation,0,0,0,0,0,0,1,0,0,0,0,0
closed,4,0,2,0,0,0,0,0,0,0,0,0
hyponasal,1,0,0,0,0,0,0,0,0,0,0,0
muffle,0,0,0,0,0,0,0,0,0,0,1,0
hay,0,0,0,0,0,0,1,0,0,0,0,0
airway,0,0,0,0,0,0,1,0,0,0,0,0
occasionally,0,0,3,0,0,0,0,0,0,0,0,0
intellectual,5,0,0,0,0,0,0,0,0,0,0,0
mixed,1,0,0,0,0,0,0,0,0,0,0,0
pose,0,0,0,0,0,0,0,0,0,0,1,0
paresis,0,0,0,0,0,0,2,0,0,0,0,0
testing,0,0,0,0,0,0,2,0,0,0,0,0
prudent,1,0,0,0,0,0,0,0,0,0,0,0
balancing,0,0,0,0,0,0,1,0,0,0,0,0
otolaryngologist,0,0,0,0,0,0,4,0,0,0,0,0
phoniatrist,0,0,0,0,0,0,1,0,0,0,0,0
complaint,0,0,0,0,0,0,2,0,0,0,0,0
marked,1,0,0,0,0,0,0,0,0,0,0,0
dilemma,0,0,0,0,0,0,3,0,0,0,0,0
incompetent,1,0,0,0,0,0,0,0,0,0,0,0
dysglossia,0,0,0,0,0,0,1,0,0,0,0,0
rhinoglossia,0,0,0,0,0,0,2,0,0,0,0,0
rhin,0,0,0,0,0,0,1,0,0,0,0,0
rhis,0,0,0,0,0,0,0,0,0,0,0,1
excessively,0,0,1,0,0,0,0,0,0,0,0,0
embryonic,1,0,0,0,0,0,0,0,0,0,0,0
inheritance,0,0,0,0,0,0,2,0,0,0,0,0
embryonal,1,0,0,0,0,0,0,0,0,0,0,0
environmental,5,0,0,0,0,0,0,0,0,0,0,0
syndrome,0,0,0,0,0,0,3,0,0,0,0,0
chromosomal,1,0,0,0,0,0,0,0,0,0,0,0
aberration,0,0,0,0,0,0,1,0,0,0,0,0
infer,0,0,0,0,0,0,0,0,0,0,1,0
island,0,0,0,0,0,0,1,0,0,0,0,0
unusually,0,0,1,0,0,0,0,0,0,0,0,0
velopharyngeal,1,0,0,0,0,0,0,0,0,0,0,0
plosive,2,0,0,0,0,0,0,0,0,0,0,0
distort,0,0,0,0,0,0,0,0,0,0,1,0
escape,0,0,0,0,0,0,0,0,0,0,1,0
unrepaired,1,0,0,0,0,0,0,0,0,0,0,0
constrict,0,0,0,0,0,0,0,0,0,0,2,0
grimace,0,0,0,0,0,0,1,0,0,0,0,0
expiratory,1,0,0,0,0,0,0,0,0,0,0,0
succumb,0,0,0,0,0,0,0,0,0,0,1,0
law,0,0,0,0,0,0,1,0,0,0,0,0
centripetal,1,0,0,0,0,0,0,0,0,0,0,0
regression,0,0,0,0,0,0,1,0,0,0,0,0
shift,0,0,0,0,0,0,0,0,0,0,1,0
fluoroscopy,0,0,0,0,0,0,1,0,0,0,0,0
modification,0,0,0,0,0,0,1,0,0,0,0,0
vicious,1,0,0,0,0,0,0,0,0,0,0,0
coincidental,3,0,0,0,0,0,0,0,0,0,0,0
aggravate,0,0,0,0,0,0,0,0,0,0,1,0
neurally,0,0,1,0,0,0,0,0,0,0,0,0
superimpose,0,0,0,0,0,0,0,0,0,0,1,0
additional,1,0,0,0,0,0,0,0,0,0,0,0
dyspraxia,0,0,0,0,0,0,1,0,0,0,0,0
dysgrammatism,0,0,0,0,0,0,1,0,0,0,0,0
writing,0,0,0,0,0,0,1,0,0,0,0,0
promptly,0,0,3,0,0,0,0,0,0,0,0,0
previous,2,0,0,0,0,0,0,0,0,0,0,0
management,0,0,0,0,0,0,2,0,0,0,0,0
team,0,0,0,0,0,0,2,0,0,0,0,0
endowment,0,0,0,0,0,0,1,0,0,0,0,0
pathologist,0,0,0,0,0,0,3,0,0,0,0,0
disordered,1,0,0,0,0,0,0,0,0,0,0,0
preserve,0,0,0,0,0,0,0,0,0,0,1,0
contra,0,0,0,0,0,0,0,0,0,0,1,0
welfare,0,0,0,0,0,0,1,0,0,0,0,0
carefully,0,0,1,0,0,0,0,0,0,0,0,0
feasible,1,0,0,0,0,0,0,0,0,0,0,0
obturator,0,0,0,0,0,0,3,0,0,0,0,0
dental,4,0,0,0,0,0,0,0,0,0,0,0
appliance,0,0,0,0,0,0,2,0,0,0,0,0
model,0,0,0,0,0,0,2,0,0,0,0,0
construct,0,0,0,0,0,0,0,0,0,0,2,0
service,0,0,0,0,0,0,1,0,0,0,0,0
prosthodontist,0,0,0,0,0,0,1,0,0,0,0,0
optimal,1,0,0,0,0,0,0,0,0,0,0,0
wear,0,0,0,0,0,0,0,0,0,0,2,0
organize,0,0,0,0,0,0,0,0,0,0,5,0
excellent,1,0,0,0,0,0,0,0,0,0,0,0
ideally,0,0,1,0,0,0,0,0,0,0,0,0
detailed,2,0,0,0,0,0,0,0,0,0,0,0
manifold,1,0,0,0,0,0,0,0,0,0,0,0
imperfection,0,0,0,0,0,0,1,0,0,0,0,0
rehabilitation,0,0,0,0,0,0,4,0,0,0,0,0
hoarseness,0,0,0,0,0,0,2,0,0,0,0,0
precise,1,0,0,0,0,0,0,0,0,0,0,0
incipient,1,0,0,0,0,0,0,0,0,0,0,0
overlook,0,0,0,0,0,0,0,0,0,0,1,0
pay,0,0,0,0,0,0,0,0,0,0,1,0
deteriorate,0,0,0,0,0,0,0,0,0,0,2,0
unrecognized,1,0,0,0,0,0,0,0,0,0,0,0
exclude,0,0,0,0,0,0,0,0,0,0,3,0
competent,1,0,0,0,0,0,0,0,0,0,0,0
internist,0,0,0,0,0,0,1,0,0,0,0,0
education,0,0,0,0,0,0,2,0,0,0,0,0
pediatrician,0,0,0,0,0,0,2,0,0,0,0,0
geneticist,0,0,0,0,0,0,1,0,0,0,0,0
counsel,0,0,0,0,0,0,0,0,0,0,1,0
future,2,0,0,0,0,0,0,0,0,0,0,0
autism,0,0,0,0,0,0,1,0,0,0,0,0
withdrawal,0,0,0,0,0,0,1,0,0,0,0,0
eccentricity,0,0,0,0,0,0,1,0,0,0,0,0
schizophrenia,0,0,0,0,0,0,1,0,0,0,0,0
multitude,0,0,0,0,0,0,1,0,0,0,0,0
professional,1,0,0,0,0,0,1,0,0,0,0,0
exceptional,1,0,0,0,0,0,0,0,0,0,0,0
coordination,0,0,0,0,0,0,1,0,0,0,0,0
modern,3,0,0,0,0,0,0,0,0,0,0,0
grossly,0,0,1,0,0,0,0,0,0,0,0,0
province,0,0,0,0,0,0,1,0,0,0,0,0
practitioner,0,0,0,0,0,0,1,0,0,0,0,0
beginning,0,0,0,0,0,0,1,0,0,0,0,0
recorded,1,0,0,0,0,0,0,0,0,0,0,0
glean,0,0,0,0,0,0,0,0,0,0,1,0
remark,0,0,0,0,0,0,1,0,0,0,0,0
scientific,3,0,0,0,0,0,0,0,0,0,0,0
antiquity,0,0,0,0,0,0,1,0,0,0,0,0
remedy,0,0,0,0,0,0,1,0,0,0,0,0
merely,0,0,1,0,0,0,0,0,0,0,0,0
inadequacy,0,0,0,0,0,0,1,0,0,0,0,0
philosophical,1,0,0,0,0,0,0,0,0,0,0,0
notion,0,0,0,0,0,0,1,0,0,0,0,0
scientifically,0,0,1,0,0,0,0,0,0,0,0,0
professor,0,0,0,0,0,0,1,0,0,0,0,0
phonetic,0,0,0,0,0,0,3,0,0,0,0,0
contribution,0,0,0,0,0,0,2,0,0,0,0,0
phonetics,0,0,0,0,0,0,1,0,0,0,0,0
disturbed,1,0,0,0,0,0,0,0,0,0,0,0
collaboration,0,0,0,0,0,0,1,0,0,0,0,0
continent,0,0,0,0,0,0,2,0,0,0,0,0
customarily,0,0,1,0,0,0,0,0,0,0,0,0
department,0,0,0,0,0,0,2,0,0,0,0,0
university,0,0,0,0,0,0,3,0,0,0,0,0
hospital,0,0,0,0,0,0,2,0,0,0,0,0
logopedic,0,0,0,0,0,0,3,0,0,0,0,0
phoniatric,0,0,0,0,0,0,2,0,0,0,0,0
civilized,1,0,0,0,0,0,0,0,0,0,0,0
nation,0,0,0,0,0,0,1,0,0,0,0,0
notably,0,0,1,0,0,0,0,0,0,0,0,0
south,1,0,0,0,0,0,0,0,0,0,0,0
national,1,0,0,0,0,0,0,0,0,0,0,0
organization,0,0,0,0,0,0,3,0,0,0,0,0
found,0,0,0,0,0,0,0,0,0,0,2,0
evolution,0,0,0,0,0,0,1,0,0,0,0,0
anglo,1,0,0,0,0,0,0,0,0,0,0,0
saxon,1,0,0,0,0,0,0,0,0,0,0,0
supervisory,2,0,0,0,0,0,0,0,0,0,0,0
elect,0,0,0,0,0,0,0,0,0,0,1,0
membership,0,0,0,0,0,0,1,0,0,0,0,0
surpass,0,0,0,0,0,0,0,0,0,0,1,0
college,0,0,0,0,0,0,2,0,0,0,0,0
accredit,0,0,0,0,0,0,0,0,0,0,1,0
audiology,0,0,0,0,0,0,1,0,0,0,0,0
doctoral,2,0,0,0,0,0,0,0,0,0,0,0
member,0,0,0,0,0,0,2,0,0,0,0,0
clinician,0,0,0,0,0,0,1,0,0,0,0,0
master,0,0,0,0,0,0,1,0,0,0,0,0
staff,0,0,0,0,0,0,0,0,0,0,1,0
clinic,0,0,0,0,0,0,2,0,0,0,0,0
affiliate,0,0,0,0,0,0,0,0,0,0,1,0
civic,1,0,0,0,0,0,0,0,0,0,0,0
russian,1,0,0,0,0,0,0,0,0,0,0,0
facet,0,0,0,0,0,0,1,0,0,0,0,0
emphasis,0,0,0,0,0,0,2,0,0,0,0,0
pavlovian,1,0,0,0,0,0,0,0,0,0,0,0
retraining,0,0,0,0,0,0,1,0,0,0,0,0
neuropsychiatric,1,0,0,0,0,0,0,0,0,0,0,0
pharmacology,0,0,0,0,0,0,1,0,0,0,0,0
sleep,0,0,0,0,0,0,1,0,0,0,0,0
hospitalization,0,0,0,0,0,0,1,0,0,0,0,0
eastern,1,0,0,0,0,0,0,0,0,0,0,0
independent,2,0,0,0,0,0,0,0,0,0,0,0
phoniatrics,0,0,0,0,0,0,1,0,0,0,0,0
synthesis,0,0,0,0,0,0,4,0,0,0,0,0
computer,0,0,0,0,0,0,2,0,0,0,0,0
simulate,0,0,0,0,0,0,0,0,0,0,1,0
write,0,0,0,0,0,0,0,0,0,0,1,0
text,0,0,0,0,0,0,2,0,0,0,0,0
symbol,0,0,0,0,0,0,1,0,0,0,0,0
abstract,1,0,0,0,0,0,0,0,0,0,0,0
desire,0,0,0,0,0,0,0,0,0,0,1,0
drive,0,0,0,0,0,0,0,0,0,0,1,0
sight,0,0,0,0,0,0,1,0,0,0,0,0
pseudolaryngeal,1,0,0,0,0,0,0,0,0,0,0,0
laryngectomy,0,0,0,0,0,0,2,0,0,0,0,0
gullet,0,0,0,0,0,0,1,0,0,0,0,0
eject,0,0,0,0,0,0,0,0,0,0,1,0
newly,0,0,1,0,0,0,0,0,0,0,0,0
occupation,0,0,0,0,0,0,1,0,0,0,0,0
profession,0,0,0,0,0,0,1,0,0,0,0,0
manifestation,0,0,0,0,0,0,1,0,0,0,0,0
smoking,0,0,0,0,0,0,2,0,0,0,0,0
notable,1,0,0,0,0,0,0,0,0,0,0,0
severity,0,0,0,0,0,0,2,0,0,0,0,0
overall,1,0,0,0,0,0,0,0,0,0,0,0
included,1,0,0,0,0,0,0,0,0,0,0,0
malignant,3,0,0,0,0,0,0,0,0,0,0,0
carcinoma,0,0,0,0,0,0,5,0,0,0,0,0
warty,1,0,0,0,0,0,0,0,0,0,0,0
strenously,0,0,1,0,0,0,0,0,0,0,0,0
lump,0,0,0,0,0,0,3,0,0,0,0,0
reappear,0,0,0,0,0,0,0,0,0,0,1,0
spontaneously,0,0,1,0,0,0,0,0,0,0,0,0
irritation,0,0,0,0,0,0,1,0,0,0,0,0
overuse,0,0,0,0,0,0,1,0,0,0,0,0
tobacco,0,0,0,0,0,0,5,0,0,0,0,0
intrinsic,2,0,0,0,0,0,0,0,0,0,0,0
extrinsic,2,0,0,0,0,0,0,0,0,0,0,0
confine,0,0,0,0,0,0,0,0,0,0,3,0
chance,0,0,0,0,0,0,1,0,0,0,0,0
epiglotti,0,0,0,0,0,0,1,0,0,0,0,0
papillary,1,0,0,0,0,0,0,0,0,0,0,0
destruction,0,0,0,0,0,0,1,0,0,0,0,0
elapse,0,0,0,0,0,0,0,0,0,0,1,0
bright,1,0,0,0,0,0,0,0,0,0,0,0
injection,0,0,0,0,0,0,1,0,0,0,0,0
excise,0,0,0,0,0,0,0,0,0,0,1,0
eliminate,0,0,0,0,0,0,0,0,0,0,1,0
inflammatory,1,0,0,0,0,0,0,0,0,0,0,0
abundance,0,0,0,0,0,0,1,0,0,0,0,0
epistaxis,0,0,0,0,0,0,1,0,0,0,0,0
bleed,0,0,0,0,0,0,0,0,0,0,2,0
