word,ADJ,ADP,ADV,AUX,CCONJ,DET,NOUN,NUM,SCONJ,VERB,X
heating,0,0,0,0,0,0,2,0,0,0,0
boiler,0,0,0,0,0,0,1,0,0,0,0
firing,0,0,0,0,0,0,1,0,0,0,0
briquette,0,0,0,0,0,0,0,0,0,1,0
pulverize,0,0,0,0,0,0,0,0,0,1,0
limitation,0,0,0,0,0,0,1,0,0,0,0
obstacle,0,0,0,0,0,0,2,0,0,0,0
pace,0,0,0,0,0,0,2,0,0,0,0
livelihood,0,0,0,0,0,0,2,0,0,0,0
overtake,0,0,0,0,0,0,0,0,0,1,0
vegetable,0,0,0,0,0,0,2,0,0,0,0
tar,0,0,0,0,0,0,3,0,0,0,0
pitch,0,0,0,0,0,0,1,0,0,0,0
saw,0,0,0,0,0,0,0,0,0,2,0
payable,1,0,0,0,0,0,0,0,0,0,0
desperate,1,0,0,0,0,0,0,0,0,0,0
boon,0,0,0,0,0,0,1,0,0,0,0
technology,0,0,0,0,0,0,9,0,0,0,0
biotechnology,0,0,0,0,0,0,3,0,0,0,0
icebreaker,0,0,0,0,0,0,2,0,0,0,0
liner,0,0,0,0,0,0,2,0,0,0,0
specialized,5,0,0,0,0,0,0,0,0,0,0
refining,0,0,0,0,0,0,1,0,0,0,0
currently,0,0,2,0,0,0,0,0,0,0,0
technological,2,0,0,0,0,0,0,0,0,0,0
leather,0,0,0,0,0,0,1,0,0,0,0
pewter,0,0,0,0,0,0,1,0,0,0,0
beer,0,0,0,0,0,0,2,0,0,0,0
vodka,0,0,0,0,0,0,1,0,0,0,0
drink,0,0,0,0,0,0,2,0,0,0,0
functional,1,0,0,0,0,0,0,0,0,0,0
nutritious,1,0,0,0,0,0,0,0,0,0,0
liqueur,0,0,0,0,0,0,1,0,0,0,0
soft,1,0,0,0,0,0,0,0,0,0,0
sweet,0,0,0,0,0,0,1,0,0,0,0
currant,0,0,0,0,0,0,1,0,0,0,0
gooseberry,0,0,0,0,0,0,1,0,0,0,0
undergo,0,0,0,0,0,0,0,0,0,3,0
supervise,0,0,0,0,0,0,0,0,0,4,0
markka,0,0,0,0,0,0,2,0,0,0,0
circulation,0,0,0,0,0,0,2,0,0,0,0
finn,0,0,0,0,0,0,4,0,0,0,0
accustom,0,0,0,0,0,0,0,0,0,1,0
electronically,0,0,1,0,0,0,0,0,0,0,0
investor,0,0,0,0,0,0,1,0,0,0,0
chief,16,0,0,0,0,0,5,0,0,0,0
overshadow,0,0,0,0,0,0,0,0,0,1,0
fast,1,0,0,0,0,0,0,0,0,0,0
quickly,0,0,6,0,0,0,0,0,0,0,0
equity,0,0,0,0,0,0,1,0,0,0,0
retraining,0,0,0,0,0,0,2,0,0,0,0
promote,0,0,0,0,0,0,0,0,0,5,0
deem,0,0,0,0,0,0,0,0,0,2,0
advancement,0,0,0,0,0,0,2,0,0,0,0
earmark,0,0,0,0,0,0,0,0,0,1,0
marginalized,1,0,0,0,0,0,0,0,0,0,0
counterpart,0,0,0,0,0,0,1,0,0,0,0
unionized,2,0,0,0,0,0,0,0,0,0,0
participation,0,0,0,0,0,0,4,0,0,0,0
workplace,0,0,0,0,0,0,1,0,0,0,0
maternal,1,0,0,0,0,0,0,0,0,0,0
paternal,1,0,0,0,0,0,0,0,0,0,0
liquid,1,0,0,0,0,0,0,0,0,0,0
alcohol,0,0,0,0,0,0,2,0,0,0,0
tobacco,0,0,0,0,0,0,1,0,0,0,0
medicine,0,0,0,0,0,0,3,0,0,0,0
typically,0,0,7,0,0,0,0,0,0,0,0
gulf,0,0,0,0,0,0,5,0,0,0,0
easternmost,1,0,0,0,0,0,0,0,0,0,0
maximum,1,0,0,0,0,0,0,0,0,0,0
salinity,0,0,0,0,0,0,1,0,0,0,0
pose,0,0,0,0,0,0,0,0,0,1,0
terrain,0,0,0,0,0,0,1,0,0,0,0
hardly,0,0,1,0,0,0,0,0,0,0,0
tackle,0,0,0,0,0,0,0,0,0,1,0
isolated,2,0,0,0,0,0,0,0,0,0,0
navigable,1,0,0,0,0,0,0,0,0,0,0
waterway,0,0,0,0,0,0,7,0,0,0,0
canal,0,0,0,0,0,0,8,0,0,0,0
flotage,0,0,0,0,0,0,1,0,0,0,0
truck,0,0,0,0,0,0,1,0,0,0,0
obsolete,4,0,0,0,0,0,0,0,0,0,0
lease,0,0,0,0,0,0,0,0,0,3,0
soviet,8,0,0,0,0,0,0,0,0,0,0
cargo,0,0,0,0,0,0,1,0,0,0,0
passenger,0,0,0,0,0,0,2,0,0,0,0
ferry,0,0,0,0,0,0,5,0,0,0,0
lakeland,0,0,0,0,0,0,1,0,0,0,0
utilize,0,0,0,0,0,0,0,0,0,2,0
adequate,2,0,0,0,0,0,0,0,0,0,0
electrify,0,0,0,0,0,0,0,0,0,1,0
quick,4,0,0,0,0,0,0,0,0,0,0
mobile,3,0,0,0,0,0,0,0,0,0,0
republican,2,0,0,0,0,0,0,0,0,0,0
executive,5,0,0,0,0,0,1,0,0,0,0
chair,0,0,0,0,0,0,2,0,0,2,0
possibility,0,0,0,0,0,0,1,0,0,0,0
enhance,0,0,0,0,0,0,0,0,0,2,0
frequent,1,0,0,0,0,0,0,0,0,0,0
multiparty,1,0,0,0,0,0,0,0,0,0,0
deadlock,0,0,0,0,0,0,1,0,0,0,0
nonpolitical,2,0,0,0,0,0,0,0,0,0,0
caretaker,0,0,0,0,0,0,1,0,0,0,0
endorse,0,0,0,0,0,0,0,0,0,2,0
decree,0,0,0,0,0,0,3,0,0,1,0
validate,0,0,0,0,0,0,0,0,0,1,0
maakunnat,0,0,0,0,0,0,0,0,0,0,2
singular,1,0,0,0,0,0,0,0,0,0,0
maakunta,0,0,0,0,0,0,0,0,0,0,1
regular,4,0,0,0,0,0,0,0,0,0,0
previously,0,0,4,0,0,0,0,0,0,0,0
läänit,0,0,0,0,0,0,0,0,0,0,2
plus,0,0,0,0,1,0,0,0,0,0,0
subdivide,0,0,0,0,0,0,0,0,0,1,0
unit,0,0,0,0,0,0,11,0,0,0,0
agency,0,0,0,0,0,0,6,0,0,0,0
safety,0,0,0,0,0,0,1,0,0,0,0
demilitarized,1,0,0,0,0,0,0,0,0,0,0
judiciary,0,0,0,0,0,0,1,0,0,0,0
removable,1,0,0,0,0,0,0,0,0,0,0
sentence,0,0,0,0,0,0,3,0,0,1,0
municipal,8,0,0,0,0,0,0,0,0,0,0
käräjäoikeus,0,0,0,0,0,0,0,0,0,0,1
oikeuspormestari,0,0,0,0,0,0,0,0,0,0,1
assistant,0,0,0,0,0,0,1,0,0,0,0
juror,0,0,0,0,0,0,1,0,0,0,0
oikeus,0,0,0,0,0,0,0,0,0,0,1
prosecutor,0,0,0,0,0,0,1,0,0,0,0
solicitor,0,0,0,0,0,0,1,0,0,0,0
tribunal,0,0,0,0,0,0,2,0,0,0,0
balloting,0,0,0,0,0,0,3,0,0,0,0
proliferation,0,0,0,0,0,0,2,0,0,0,0
environmentalist,2,0,0,0,0,0,1,0,0,0,0
splinter,0,0,0,0,0,0,1,0,0,0,0
crucial,1,0,0,0,0,0,0,0,0,0,0
edge,0,0,0,0,0,0,2,0,0,0,0
inhabited,1,0,0,0,0,0,0,0,0,0,0
uninhabited,1,0,0,0,0,0,0,0,0,0,0
locally,0,0,1,0,0,0,0,0,0,0,0
sail,0,0,0,0,0,0,0,0,0,1,0
colourful,1,0,0,0,0,0,0,0,0,0,0
unsuited,1,0,0,0,0,0,0,0,0,0,0
oats,0,0,0,0,0,0,1,0,0,0,0
cucumber,0,0,0,0,0,0,1,0,0,0,0
onion,0,0,0,0,0,0,1,0,0,0,0
apple,0,0,0,0,0,0,1,0,0,0,0
plum,0,0,0,0,0,0,1,0,0,0,0
pear,0,0,0,0,0,0,1,0,0,0,0
orchard,0,0,0,0,0,0,1,0,0,0,0
banking,0,0,0,0,0,0,2,0,0,0,0
nonagricultural,1,0,0,0,0,0,0,0,0,0,0
instruction,0,0,0,0,0,0,4,0,0,0,0
graveyard,0,0,0,0,0,0,1,0,0,0,0
fortification,0,0,0,0,0,0,4,0,0,0,0
garrison,0,0,0,0,0,0,1,0,0,0,0
stipulate,0,0,0,0,0,0,0,0,0,1,0
secession,0,0,0,0,0,0,2,0,0,0,0
mediator,0,0,0,0,0,0,3,0,0,0,0
combat,0,0,0,0,0,0,1,0,0,0,0
aircraft,0,0,0,0,0,0,1,0,0,0,0
ton,0,0,0,0,0,0,1,0,0,0,0
liable,1,0,0,0,0,0,0,0,0,0,0
conscientious,1,0,0,0,0,0,0,0,0,0,0
objector,0,0,0,0,0,0,1,0,0,0,0
police,0,0,0,0,0,0,9,0,0,0,0
treatment,0,0,0,0,0,0,2,0,0,0,0
hospital,0,0,0,0,0,0,7,0,0,0,0
intermunicipal,1,0,0,0,0,0,0,0,0,0,0
corporation,0,0,0,0,0,0,1,0,0,0,0
patient,0,0,0,0,0,0,2,0,0,0,0
reimburse,0,0,0,0,0,0,0,0,0,1,0
drug,0,0,0,0,0,0,1,0,0,0,0
healthy,1,0,0,0,0,0,0,0,0,0,0
vigorous,1,0,0,0,0,0,0,0,0,0,0
characterize,0,0,0,0,0,0,0,0,0,17,0
penchant,0,0,0,0,0,0,1,0,0,0,0
sauna,0,0,0,0,0,0,13,0,0,0,0
bath,0,0,0,0,0,0,4,0,0,0,0
expectancy,0,0,0,0,0,0,3,0,0,0,0
aged,1,0,0,0,0,0,0,0,0,0,0
premium,0,0,0,0,0,0,2,0,0,0,0
beneficiary,0,0,0,0,0,0,1,0,0,0,0
earnings,0,0,0,0,0,0,1,0,0,0,0
elderly,3,0,0,0,0,0,0,0,0,0,0
amenity,0,0,0,0,0,0,1,0,0,0,0
compensation,0,0,0,0,0,0,2,0,0,0,0
maternity,0,0,0,0,0,0,2,0,0,0,0
allowance,0,0,0,0,0,0,7,0,0,0,0
amendment,0,0,0,0,0,0,5,0,0,0,0
mortgage,0,0,0,0,0,0,1,0,0,0,0
obtainable,1,0,0,0,0,0,0,0,0,0,0
concrete,1,0,0,0,0,0,2,0,0,0,0
surpass,0,0,0,0,0,0,0,0,0,1,0
vacation,0,0,0,0,0,0,3,0,0,0,0
lakeside,0,0,0,0,0,0,2,0,0,0,0
dwelling,0,0,0,0,0,0,6,0,0,0,0
tuition,0,0,0,0,0,0,3,0,0,0,0
choice,0,0,0,0,0,0,5,0,0,0,0
polytechnic,0,0,0,0,0,0,1,0,0,0,0
certification,0,0,0,0,0,0,1,0,0,0,0
reemployment,0,0,0,0,0,0,1,0,0,0,0
ethnically,0,0,2,0,0,0,0,0,0,0,0
impulse,0,0,0,0,0,0,2,0,0,0,0
architecture,0,0,0,0,0,0,6,0,0,0,0
adapt,0,0,0,0,0,0,0,0,0,2,0
terminology,0,0,0,0,0,0,1,0,0,0,0
word,0,0,0,0,0,0,9,0,0,0,0
tietokone,0,0,0,0,0,0,0,0,0,0,1
machine,0,0,0,0,0,0,5,0,0,0,0
coin,0,0,0,0,0,0,1,0,0,1,0
computer,0,0,0,0,0,0,3,0,0,0,0
variant,0,0,0,0,0,0,1,0,0,0,0
identity,0,0,0,0,0,0,2,0,0,0,0
intact,1,0,0,0,0,0,0,0,0,0,0
finnic,2,0,0,0,0,0,0,0,0,0,0
germanic,3,0,0,0,0,0,0,0,0,0,0
descriptor,0,0,0,0,0,0,1,0,0,0,0
talkative,1,0,0,0,0,0,0,0,0,0,0
stereotype,0,0,0,0,0,0,1,0,0,0,0
characterization,0,0,0,0,0,0,1,0,0,0,0
dark,1,0,0,0,0,0,0,0,0,0,0
foreboding,1,0,0,0,0,0,0,0,0,0,0
refuge,0,0,0,0,0,0,3,0,0,0,0
shelter,0,0,0,0,0,0,1,0,0,1,0
signature,0,0,0,0,0,0,1,0,0,0,0
depict,0,0,0,0,0,0,0,0,0,4,0
socially,0,0,1,0,0,0,0,0,0,0,0
inept,1,0,0,0,0,0,0,0,0,0,0
flight,0,0,0,0,0,0,2,0,0,0,0
weekend,0,0,0,0,0,0,2,0,0,0,0
holiday,0,0,0,0,0,0,12,0,0,0,0
summerhouse,0,0,0,0,0,0,1,0,0,0,0
alive,2,0,0,0,0,0,0,0,0,0,0
bonfire,0,0,0,0,0,0,5,0,0,0,0
doorway,0,0,0,0,0,0,1,0,0,0,0
decorate,0,0,0,0,0,0,0,0,0,3,0
leafy,1,0,0,0,0,0,0,0,0,0,0
whisk,0,0,0,0,0,0,1,0,0,1,0
mämmi,0,0,0,0,0,0,1,0,0,0,0
pudding,0,0,0,0,0,0,1,0,0,0,0
malt,0,0,0,0,0,0,2,0,0,0,0
flour,0,0,0,0,0,0,1,0,0,0,0
eat,0,0,0,0,0,0,0,0,0,1,0
container,0,0,0,0,0,0,1,0,0,0,0
resemble,0,0,0,0,0,0,0,0,0,1,0
indoors,0,0,1,0,0,0,0,0,0,0,0
remind,0,0,0,0,0,0,0,0,0,1,0
solstice,0,0,0,0,0,0,2,0,0,0,0
celebrate,0,0,0,0,0,0,0,0,0,10,0
observe,0,0,0,0,0,0,0,0,0,3,0
festoon,0,0,0,0,0,0,0,0,0,1,0
maypole,0,0,0,0,0,0,2,0,0,0,0
majstång,0,0,0,0,0,0,0,0,0,0,1
sing,0,0,0,0,0,0,0,0,0,1,0
dance,0,0,0,0,0,0,4,0,0,4,0
rite,0,0,0,0,0,0,5,0,0,0,0
clean,0,0,0,0,0,0,0,0,0,1,0
greenery,0,0,0,0,0,0,1,0,0,0,0
singe,0,0,0,0,0,0,0,0,0,2,0
elsker,0,0,0,0,0,0,0,0,0,0,1
vort,0,0,0,0,0,0,0,0,0,0,1
symbolic,2,0,0,0,0,0,0,0,0,0,0
straw,0,0,0,0,0,0,1,0,0,0,0
witch,0,0,0,0,0,0,2,0,0,0,0
sacrifice,0,0,0,0,0,0,0,0,0,1,0
remembrance,0,0,0,0,0,0,1,0,0,0,0
sanction,0,0,0,0,0,0,2,0,0,1,0
burning,0,0,0,0,0,0,1,0,0,0,0
pickle,0,0,0,0,0,0,0,0,0,2,0
smoke,0,0,0,0,0,0,0,0,0,1,0
strawberry,0,0,0,0,0,0,1,0,0,0,0
schnapp,0,0,0,0,0,0,1,0,0,0,0
celebration,0,0,0,0,0,0,4,0,0,0,0
predate,0,0,0,0,0,0,0,0,0,1,0
ceremony,0,0,0,0,0,0,4,0,0,0,0
ensure,0,0,0,0,0,0,0,0,0,5,0
rededicate,0,0,0,0,0,0,0,0,0,1,0
meaning,0,0,0,0,0,0,1,0,0,0,0
ward,0,0,0,0,0,0,0,0,0,1,0
harken,0,0,0,0,0,0,0,0,0,1,0
magical,1,0,0,0,0,0,0,0,0,0,0
heal,0,0,0,0,0,0,0,0,0,3,0
newcomer,0,0,0,0,0,0,2,0,0,0,0
appearance,0,0,0,0,0,0,3,0,0,0,0
fixture,0,0,0,0,0,0,1,0,0,0,0
rice,0,0,0,0,0,0,1,0,0,0,0
porridge,0,0,0,0,0,0,1,0,0,0,0
cinnamon,0,0,0,0,0,0,1,0,0,0,0
glaze,0,0,0,0,0,0,0,0,0,1,0
ham,0,0,0,0,0,0,2,0,0,0,0
carrot,0,0,0,0,0,0,1,0,0,0,0
rutabaga,0,0,0,0,0,0,1,0,0,0,0
gratin,0,0,0,0,0,0,1,0,0,0,0
typical,4,0,0,0,0,0,0,0,0,0,0
universally,0,0,2,0,0,0,0,0,0,0,0
sturdy,1,0,0,0,0,0,0,0,0,0,0
beam,0,0,0,0,0,0,1,0,0,0,0
bather,0,0,0,0,0,0,2,0,0,0,0
bench,0,0,0,0,0,0,3,0,0,0,0
splash,0,0,0,0,0,0,0,0,0,1,0
hot,2,0,0,0,0,0,0,0,0,0,0
stove,0,0,0,0,0,0,1,0,0,0,0
weekly,1,0,0,0,0,0,0,0,0,0,0
sick,1,0,0,0,0,0,1,0,0,0,0
dead,3,0,0,0,0,0,0,0,0,0,0
laundry,0,0,0,0,0,0,1,0,0,0,0
cure,0,0,0,0,0,0,0,0,0,1,0
ferment,0,0,0,0,0,0,0,0,0,2,0
logical,1,0,0,0,0,0,0,0,0,0,0
outbuilding,0,0,0,0,0,0,1,0,0,0,0
inlet,0,0,0,0,0,0,2,0,0,0,0
fashion,0,0,0,0,0,0,3,0,0,0,0
gentry,0,0,0,0,0,0,1,0,0,0,0
villa,0,0,0,0,0,0,1,0,0,0,0
bathe,0,0,0,0,0,0,0,0,0,1,0
separately,0,0,1,0,0,0,0,0,0,0,0
healing,0,0,0,0,0,0,2,0,0,0,0
reverence,0,0,0,0,0,0,1,0,0,0,0
bathing,0,0,0,0,0,0,1,0,0,0,0
compile,0,0,0,0,0,0,0,0,0,2,0
ballad,0,0,0,0,0,0,3,0,0,0,0
lyric,0,0,0,0,0,0,1,0,0,0,0
incantation,0,0,0,0,0,0,2,0,0,0,0
foster,0,0,0,0,0,0,0,0,0,4,0
consciousness,0,0,0,0,0,0,1,0,0,0,0
motivate,0,0,0,0,0,0,0,0,0,1,0
theme,0,0,0,0,0,0,4,0,0,0,0
individuality,0,0,0,0,0,0,1,0,0,0,0
watch,0,0,0,0,0,0,0,0,0,2,0
theatrical,3,0,0,0,0,0,0,0,0,0,0
amateur,3,0,0,0,0,0,0,0,0,0,0
performer,0,0,0,0,0,0,3,0,0,0,0
commune,0,0,0,0,0,0,1,0,0,0,0
manager,0,0,0,0,0,0,1,0,0,0,0
exciting,2,0,0,0,0,0,0,0,0,0,0
auditorium,0,0,0,0,0,0,1,0,0,0,0
innumerable,1,0,0,0,0,0,0,0,0,0,0
repertory,0,0,0,0,0,0,1,0,0,0,0
notoriety,0,0,0,0,0,0,2,0,0,0,0
hall,0,0,0,0,0,0,2,0,0,0,0
musical,6,0,0,0,0,0,0,0,0,0,0
violin,0,0,0,0,0,0,1,0,0,0,0
conductor,0,0,0,0,0,0,1,0,0,0,0
lyrical,2,0,0,0,0,0,0,0,0,0,0
compiler,0,0,0,0,0,0,1,0,0,0,0
canto,0,0,0,0,0,0,3,0,0,0,0
enlarge,0,0,0,0,0,0,0,0,0,1,0
dwell,0,0,0,0,0,0,0,0,0,1,0
poetic,2,0,0,0,0,0,0,0,0,0,0
wise,1,0,0,0,0,0,0,0,0,0,0
seer,0,0,0,0,0,0,1,0,0,0,0
supernatural,1,0,0,0,0,0,0,0,0,0,0
kantele,0,0,0,0,0,0,2,0,0,0,0
harplike,1,0,0,0,0,0,0,0,0,0,0
stringed,1,0,0,0,0,0,0,0,0,0,0
skilled,1,0,0,0,0,0,0,0,0,0,0
smith,0,0,0,0,0,0,1,0,0,0,0
lid,0,0,0,0,0,0,1,0,0,0,0
heaven,0,0,0,0,0,0,1,0,0,0,0
carefree,1,0,0,0,0,0,0,0,0,0,0
adventurer,0,0,0,0,0,0,1,0,0,0,0
charmer,0,0,0,0,0,0,1,0,0,0,0
tragic,1,0,0,0,0,0,0,0,0,0,0
fate,0,0,0,0,0,0,1,0,0,0,0
childhood,0,0,0,0,0,0,3,0,0,0,0
adventurous,1,0,0,0,0,0,0,0,0,0,0
journey,0,0,0,0,0,0,2,0,0,0,0
woo,0,0,0,0,0,0,0,0,0,1,0
beautiful,2,0,0,0,0,0,0,0,0,0,0
daughter,0,0,0,0,0,0,5,0,0,0,0
miraculous,1,0,0,0,0,0,0,0,0,0,0
sampo,0,0,0,0,0,0,1,0,0,0,0
meal,0,0,0,0,0,0,1,0,0,0,0
talisman,0,0,0,0,0,0,1,0,0,0,0
happiness,0,0,0,0,0,0,1,0,0,0,0
pre,3,0,0,0,0,0,0,0,0,0,0
predict,0,0,0,0,0,0,0,0,0,1,0
paganism,0,0,0,0,0,0,1,0,0,0,0
maid,0,0,0,0,0,0,1,0,0,0,0
depart,0,0,0,0,0,0,0,0,0,2,0
unrhymed,1,0,0,0,0,0,0,0,0,0,0
octosyllabic,1,0,0,0,0,0,0,0,0,0,0
trochee,0,0,0,0,0,0,1,0,0,0,0
dactyl,0,0,0,0,0,0,1,0,0,0,0
alliteration,0,0,0,0,0,0,1,0,0,0,0
parallelism,0,0,0,0,0,0,1,0,0,0,0
repetition,0,0,0,0,0,0,1,0,0,0,0
painting,0,0,0,0,0,0,2,0,0,0,0
composition,0,0,0,0,0,0,3,0,0,0,0
prose,0,0,0,0,0,0,2,0,0,0,0
winner,0,0,0,0,0,0,2,0,0,0,0
trilogy,0,0,0,0,0,0,1,0,0,0,0
alla,0,0,0,0,0,0,0,0,0,0,1
contradiction,0,0,0,0,0,0,1,0,0,0,0
modernist,1,0,0,0,0,0,0,0,0,0,0
remember,0,0,0,0,0,0,0,0,0,1,0
read,0,0,0,0,0,0,0,0,0,1,0
creator,0,0,0,0,0,0,2,0,0,0,0
comedy,0,0,0,0,0,0,2,0,0,0,0
courting,0,0,0,0,0,0,1,0,0,0,0
simple,1,0,0,0,0,0,0,0,0,0,0
gullible,1,0,0,0,0,0,0,0,0,0,0
mature,0,0,0,0,0,0,0,0,0,1,0
sober,1,0,0,0,0,0,0,0,0,0,0
realism,0,0,0,0,0,0,1,0,0,0,0
humour,0,0,0,0,0,0,1,0,0,0,0
psychotic,1,0,0,0,0,0,0,0,0,0,0
convention,0,0,0,0,0,0,1,0,0,0,0
appreciate,0,0,0,0,0,0,0,0,0,1,0
painter,0,0,0,0,0,0,2,0,0,0,0
genius,0,0,0,0,0,0,1,0,0,0,0
continually,0,0,1,0,0,0,0,0,0,0,0
dimensional,1,0,0,0,0,0,0,0,0,0,0
sculpture,0,0,0,0,0,0,2,0,0,0,0
abstract,1,0,0,0,0,0,0,0,0,0,0
experimental,1,0,0,0,0,0,0,0,0,0,0
monument,0,0,0,0,0,0,2,0,0,0,0
chrome,0,0,0,0,0,0,1,0,0,0,0
tube,0,0,0,0,0,0,1,0,0,0,0
exemplify,0,0,0,0,0,0,0,0,0,1,0
functionalism,0,0,0,0,0,0,1,0,0,0,0
variation,0,0,0,0,0,0,1,0,0,0,0
congress,0,0,0,0,0,0,1,0,0,0,0
experimentation,0,0,0,0,0,0,1,0,0,0,0
innovative,1,0,0,0,0,0,0,0,0,0,0
flexible,1,0,0,0,0,0,0,0,0,0,0
adaptive,1,0,0,0,0,0,0,0,0,0,0
space,0,0,0,0,0,0,3,0,0,0,0
thinking,0,0,0,0,0,0,1,0,0,0,0
laud,0,0,0,0,0,0,0,0,0,1,0
cemetery,0,0,0,0,0,0,1,0,0,0,0
ryijy,0,0,0,0,0,0,1,0,0,0,0
knotted,1,0,0,0,0,0,0,0,0,0,0
pile,0,0,0,0,0,0,1,0,0,0,0
weave,0,0,0,0,0,0,1,0,0,0,0
rug,0,0,0,0,0,0,1,0,0,0,0
designer,0,0,0,0,0,0,3,0,0,0,0
double,1,0,1,0,0,0,0,0,0,1,0
cased,1,0,0,0,0,0,0,0,0,0,0
vase,0,0,0,0,0,0,1,0,0,0,0
glasswork,0,0,0,0,0,0,1,0,0,0,0
planning,0,0,0,0,0,0,3,0,0,0,0
purview,0,0,0,0,0,0,1,0,0,0,0
allocate,0,0,0,0,0,0,0,0,0,2,0
monthly,1,0,0,0,0,0,0,0,0,0,0
stipend,0,0,0,0,0,0,1,0,0,0,0
photography,0,0,0,0,0,0,2,0,0,0,0
visual,2,0,0,0,0,0,0,0,0,0,0
photographic,1,0,0,0,0,0,0,0,0,0,0
eagerly,0,0,1,0,0,0,0,0,0,0,0
choir,0,0,0,0,0,0,1,0,0,0,0
dedicate,0,0,0,0,0,0,0,0,0,1,0
avid,1,0,0,0,0,0,0,0,0,0,0
plentiful,1,0,0,0,0,0,0,0,0,0,0
seagoe,0,0,0,0,0,0,0,0,0,3,0
islander,0,0,0,0,0,0,1,0,0,0,0
civic,1,0,0,0,0,0,0,0,0,0,0
recreation,0,0,0,0,0,0,2,0,0,0,0
skiing,0,0,0,0,0,0,4,0,0,0,0
proficiency,0,0,0,0,0,0,1,0,0,0,0
ski,0,0,0,0,0,0,1,0,0,2,0
fair,0,0,0,0,0,0,1,0,0,0,0
interim,2,0,0,0,0,0,0,0,0,0,0
excel,0,0,0,0,0,0,0,0,0,1,0
track,0,0,0,0,0,0,2,0,0,0,0
running,0,0,0,0,0,0,2,0,0,0,0
middleand,1,0,0,0,0,0,0,0,0,0,0
waterskiing,0,0,0,0,0,0,1,0,0,0,0
riding,0,0,0,0,0,0,1,0,0,0,0
hockey,0,0,0,0,0,0,1,0,0,0,0
pesä,0,0,0,0,0,0,0,0,0,0,1
pallo,0,0,0,0,0,0,1,0,0,0,0
baseball,0,0,0,0,0,0,1,0,0,0,0
foremost,3,0,0,0,0,0,0,0,0,0,0
skier,0,0,0,0,0,0,4,0,0,0,0
tall,1,0,0,0,0,0,0,0,0,0,0
girl,0,0,0,0,0,0,2,0,0,0,0
competitively,0,0,1,0,0,0,0,0,0,0,0
finish,0,0,0,0,0,0,0,0,0,5,0
contemplate,0,0,0,0,0,0,0,0,0,1,0
quit,0,0,0,0,0,0,0,0,0,1,0
championship,0,0,0,0,0,0,2,0,0,0,0
fiancé,0,0,0,0,0,0,1,0,0,0,0
race,0,0,0,0,0,0,2,0,0,0,0
triumph,0,0,0,0,0,0,1,0,0,1,0
grueling,1,0,0,0,0,0,0,0,0,0,0
contest,0,0,0,0,0,0,1,0,0,4,0
rival,0,0,0,0,0,0,2,0,0,0,0
relay,0,0,0,0,0,0,2,0,0,0,0
medalist,0,0,0,0,0,0,1,0,0,0,0
career,0,0,0,0,0,0,7,0,0,0,0
physiotherapist,0,0,0,0,0,0,1,0,0,0,0
editorial,1,0,0,0,0,0,0,0,0,0,0
outline,0,0,0,0,0,0,0,0,0,1,0
suppress,0,0,0,0,0,0,0,0,0,4,0
circumstance,0,0,0,0,0,0,2,0,0,0,0
libel,0,0,0,0,0,0,1,0,0,0,0
copyright,0,0,0,0,0,0,1,0,0,0,0
learned,2,0,0,0,0,0,0,0,0,0,0
voracious,1,0,0,0,0,0,0,0,0,0,0
digital,1,0,0,0,0,0,0,0,0,0,0
broadcast,0,0,0,0,0,0,0,0,0,1,0
lure,0,0,0,0,0,0,0,0,0,1,0
plenitude,0,0,0,0,0,0,1,0,0,0,0
game,0,0,0,0,0,0,2,0,0,0,0
hunt,0,0,0,0,0,0,0,0,0,3,0
berry,0,0,0,0,0,0,3,0,0,0,0
diet,0,0,0,0,0,0,3,0,0,0,0
tongue,0,0,0,0,0,0,2,0,0,0,0
intermarry,0,0,0,0,0,0,0,0,0,1,0
sparse,1,0,0,0,0,0,0,0,0,0,0
loose,2,0,0,0,0,0,0,0,0,0,0
crystallize,0,0,0,0,0,0,0,0,0,2,0
supplier,0,0,0,0,0,0,2,0,0,0,0
expedition,0,0,0,0,0,0,6,0,0,0,0
battleground,0,0,0,0,0,0,1,0,0,0,0
rivalry,0,0,0,0,0,0,4,0,0,0,0
list,0,0,0,0,0,0,1,0,0,0,0
yeoman,0,0,0,0,0,0,1,0,0,0,0
revere,0,0,0,0,0,0,0,0,0,2,0
advise,0,0,0,0,0,0,0,0,0,1,0
submission,0,0,0,0,0,0,1,0,0,0,0
intensify,0,0,0,0,0,0,0,0,0,3,0
trader,0,0,0,0,0,0,5,0,0,0,0
reportedly,0,0,1,0,0,0,0,0,0,0,0
authorize,0,0,0,0,0,0,0,0,0,2,0
counterattack,0,0,0,0,0,0,1,0,0,1,0
confirmation,0,0,0,0,0,0,2,0,0,0,0
predecessor,0,0,0,0,0,0,2,0,0,0,0
heathen,0,0,0,0,0,0,1,0,0,0,0
apostolic,1,0,0,0,0,0,0,0,0,0,0
invoke,0,0,0,0,0,0,0,0,0,1,0
jarl,0,0,0,0,0,0,4,0,0,0,0
ranking,0,0,0,0,0,0,1,0,0,0,0
crusader,0,0,0,0,0,0,1,0,0,0,0
seal,0,0,0,0,0,0,1,0,0,1,0
mission,0,0,0,0,0,0,3,0,0,0,0
vague,1,0,0,0,0,0,0,0,0,0,0
transplantation,0,0,0,0,0,0,1,0,0,0,0
