word,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PRON,PUNCT,SCONJ,VERB
yap,0,0,0,0,0,0,0,0,0,0,0,0,1
badly,0,0,1,0,0,0,0,0,0,0,0,0,0
swing,0,0,0,0,0,0,0,0,0,0,0,0,1
widen,0,0,0,0,0,0,0,0,0,0,0,0,1
tar,0,0,0,0,0,0,0,1,0,0,0,0,0
feathering,0,0,0,0,0,0,0,1,0,0,0,0,0
recrimination,0,0,0,0,0,0,0,1,0,0,0,0,0
reference,0,0,0,0,0,0,0,1,0,0,0,0,0
ruined,1,0,0,0,0,0,0,0,0,0,0,0,0
pester,0,0,0,0,0,0,0,0,0,0,0,0,1
stump,0,0,0,0,0,0,0,1,0,0,0,0,0
drumstick,0,0,0,0,0,0,0,2,0,0,0,0,0
parcel,0,0,0,0,0,0,0,1,0,0,0,0,0
waxed,1,0,0,0,0,0,0,0,0,0,0,0,0
pulley,0,0,0,0,0,0,0,2,0,0,0,0,0
dire,1,0,0,0,0,0,0,0,0,0,0,0,0
sensation,0,0,0,0,0,0,0,1,0,0,0,0,0
numb,0,0,0,0,0,0,0,0,0,0,0,0,1
strip,0,0,0,0,0,0,0,0,0,0,0,0,1
wishbone,0,0,0,0,0,0,0,2,0,0,0,0,0
calculate,0,0,0,0,0,0,0,0,0,0,0,0,1
humiliate,0,0,0,0,0,0,0,0,0,0,0,0,1
deliberate,2,0,0,0,0,0,0,0,0,0,0,0,0
unpardonable,1,0,0,0,0,0,0,0,0,0,0,0,0
cruelty,0,0,0,0,0,0,0,1,0,0,0,0,0
dimly,0,0,1,0,0,0,0,0,0,0,0,0,0
teach,0,0,0,0,0,0,0,0,0,0,0,0,1
method,0,0,0,0,0,0,0,1,0,0,0,0,0
prong,0,0,0,0,0,0,0,1,0,0,0,0,0
split,0,0,0,0,0,0,0,0,0,0,0,0,1
sink,0,0,0,0,0,0,0,0,0,0,0,0,1
willing,1,0,0,0,0,0,0,0,0,0,0,0,0
tussle,0,0,0,0,0,0,0,0,0,0,0,0,1
general,1,0,0,0,0,0,0,0,0,0,0,0,0
class,0,0,0,0,0,0,0,1,0,0,0,0,0
dairy,0,0,0,0,0,0,0,2,0,0,0,0,0
shortly,0,0,1,0,0,0,0,0,0,0,0,0,0
hitchhike,0,0,0,0,0,0,0,0,0,0,0,0,1
disappear,0,0,0,0,0,0,0,0,0,0,0,0,1
fate,0,0,0,0,0,0,0,1,0,0,0,0,0
academy,0,0,0,0,0,0,0,1,0,0,0,0,0
bush,0,0,0,0,0,0,0,1,0,0,0,0,0
washtub,0,0,0,0,0,0,0,1,0,0,0,0,0
pirate,0,0,0,0,0,0,0,1,0,0,0,0,0
ineffectually,0,0,1,0,0,0,0,0,0,0,0,0,0
gate,0,0,0,0,0,0,0,1,0,0,0,0,0
thicken,0,0,0,0,0,0,0,0,0,0,0,0,1
sinewy,1,0,0,0,0,0,0,0,0,0,0,0,0
coloring,0,0,0,0,0,0,0,1,0,0,0,0,0
deepen,0,0,0,0,0,0,0,0,0,0,0,0,1
ruddy,1,0,0,0,0,0,0,0,0,0,0,0,0
brown,0,0,0,0,0,0,0,1,0,0,0,0,0
airily,0,0,1,0,0,0,0,0,0,0,0,0,0
tub,0,0,0,0,0,0,0,1,0,0,0,0,0
oblige,0,0,0,0,0,0,0,0,0,0,0,0,1
neighborly,1,0,0,0,0,0,0,0,0,0,0,0,0
stem,0,0,0,0,0,0,0,1,0,0,0,0,0
showy,1,0,0,0,0,0,0,0,0,0,0,0,0
bloom,0,0,0,0,0,0,0,1,0,0,0,0,0
bouquet,0,0,0,0,0,0,0,1,0,0,0,0,0
careful,1,0,0,0,0,0,0,0,0,0,0,0,0
hearing,0,0,0,0,0,0,0,1,0,0,0,0,0
bend,0,0,0,0,0,0,0,1,0,0,0,0,0
corner,0,0,0,0,0,0,0,1,0,0,0,0,0
innocent,1,0,0,0,0,0,0,0,0,0,0,0,0
menace,0,0,0,0,0,0,0,1,0,0,0,0,0
greenly,0,0,1,0,0,0,0,0,0,0,0,0,0
